user_id,segment,variant,converted
109358,referral,treatment,0
100205,referral,control,0
113169,paid_search,control,0
103510,organic,treatment,1
101163,organic,treatment,0
106775,paid_search,control,1
110922,organic,treatment,0
109793,referral,control,1
100087,paid_search,control,0
105966,organic,treatment,0
111732,referral,treatment,1
102208,organic,treatment,1
103047,paid_search,treatment,1
107748,app_store,control,0
104718,organic,treatment,1
105910,organic,treatment,0
111526,organic,control,0
112123,referral,treatment,0
108557,organic,treatment,0
103981,paid_search,treatment,0
111584,organic,treatment,1
112538,app_store,treatment,0
109485,organic,control,0
103976,referral,treatment,0
107680,influencer,control,0
108546,app_store,control,0
112631,organic,treatment,0
101000,app_store,control,0
103173,referral,treatment,0
109229,referral,treatment,1
112814,referral,treatment,1
111019,organic,control,0
110995,organic,treatment,1
105185,organic,treatment,0
110887,referral,treatment,0
109529,referral,treatment,1
100996,organic,control,1
108413,paid_search,control,0
102402,app_store,treatment,1
113409,paid_search,treatment,0
112492,paid_search,treatment,0
101045,organic,control,0
103822,referral,treatment,0
108442,organic,treatment,0
102008,organic,treatment,0
105289,referral,treatment,1
110079,organic,treatment,1
112099,paid_search,treatment,0
104660,referral,treatment,0
112154,referral,control,0
103467,paid_search,treatment,1
110731,influencer,treatment,0
107215,app_store,control,1
112201,referral,treatment,0
104482,referral,treatment,0
107493,paid_search,control,0
112217,organic,control,0
104619,app_store,control,0
100592,paid_search,control,0
112370,organic,control,0
110395,referral,treatment,1
102226,paid_search,treatment,0
110452,organic,control,0
100519,paid_search,control,0
107871,referral,treatment,1
105685,referral,control,0
104692,organic,treatment,1
103105,referral,treatment,1
111610,paid_search,control,0
104063,paid_search,control,0
106604,paid_search,treatment,0
105983,paid_search,control,0
111238,referral,control,1
101651,organic,treatment,0
111404,organic,treatment,1
106057,app_store,control,0
113571,app_store,control,0
109467,organic,treatment,0
101817,app_store,control,0
104852,referral,treatment,0
106899,referral,treatment,1
102635,organic,treatment,0
101328,organic,treatment,1
104736,organic,treatment,1
101054,paid_search,treatment,0
100044,referral,control,1
100008,paid_search,treatment,0
108673,organic,control,1
107907,referral,treatment,0
105591,app_store,control,0
100472,paid_search,control,1
110430,paid_search,control,0
102323,app_store,control,0
108092,referral,control,0
107644,organic,treatment,0
108847,referral,treatment,1
113265,paid_search,treatment,1
104405,paid_search,control,1
100465,referral,treatment,0
104564,app_store,treatment,0
101692,influencer,control,1
108890,organic,treatment,1
102231,organic,control,0
107580,app_store,treatment,1
113923,paid_search,control,0
110888,organic,treatment,0
108258,app_store,treatment,0
101349,app_store,control,0
110608,paid_search,treatment,0
102481,organic,treatment,1
105529,organic,treatment,0
102150,referral,control,0
102097,referral,treatment,0
106189,app_store,treatment,1
105092,organic,control,1
106468,referral,treatment,0
113604,app_store,treatment,1
111804,referral,control,0
107234,app_store,treatment,0
111069,app_store,control,0
106206,organic,treatment,1
110240,influencer,control,0
111910,paid_search,control,0
104226,app_store,control,0
104137,referral,treatment,0
100850,organic,treatment,1
101822,referral,treatment,0
100418,organic,treatment,0
103719,paid_search,control,0
110556,organic,treatment,0
112125,organic,treatment,0
110478,paid_search,treatment,0
112278,paid_search,control,0
110742,app_store,control,0
104174,organic,treatment,0
101923,referral,control,0
112537,referral,treatment,0
113466,app_store,treatment,0
105490,organic,treatment,0
110763,paid_search,control,1
103762,organic,treatment,1
109712,organic,treatment,0
102103,referral,control,0
112309,app_store,treatment,0
113487,organic,treatment,0
104156,app_store,control,0
102233,organic,treatment,1
113474,app_store,treatment,0
109674,paid_search,control,0
108575,paid_search,control,0
113456,paid_search,control,1
106302,referral,control,1
104932,referral,treatment,0
100030,organic,treatment,0
110060,referral,treatment,0
108514,paid_search,treatment,0
101824,app_store,control,1
106921,paid_search,control,0
103698,organic,treatment,0
111734,referral,control,0
103685,paid_search,control,0
103345,app_store,control,0
105969,organic,treatment,0
111881,referral,treatment,1
107994,organic,treatment,0
112118,organic,treatment,1
108772,organic,treatment,0
112686,organic,control,1
109130,app_store,control,0
112267,app_store,control,1
106512,app_store,control,0
103281,app_store,control,1
106390,referral,treatment,0
102948,influencer,treatment,0
111378,referral,control,0
103168,referral,control,0
108290,organic,treatment,0
107005,referral,control,0
102413,app_store,treatment,0
106309,organic,treatment,0
110622,app_store,control,0
102246,app_store,control,1
107585,organic,treatment,0
104607,referral,treatment,1
110269,paid_search,control,0
100448,referral,treatment,0
105773,paid_search,control,0
105994,organic,treatment,0
106965,paid_search,control,1
100015,influencer,control,0
104394,referral,treatment,1
113042,paid_search,control,0
109408,paid_search,control,0
105664,paid_search,control,1
105505,organic,control,1
103795,organic,treatment,1
111274,paid_search,control,0
106227,app_store,treatment,1
108171,app_store,control,0
113372,paid_search,control,0
102343,referral,control,0
100287,referral,treatment,0
103844,paid_search,control,0
104219,app_store,treatment,1
102313,app_store,treatment,0
111052,paid_search,treatment,1
108972,organic,control,0
105751,referral,control,0
107271,referral,treatment,1
113532,paid_search,treatment,0
104020,organic,treatment,1
102053,referral,control,0
111935,organic,control,0
110517,referral,control,0
106661,paid_search,control,0
105005,paid_search,control,0
104447,paid_search,control,0
113182,app_store,treatment,0
100166,referral,control,0
111879,referral,control,0
108853,organic,control,0
106392,paid_search,control,0
111301,referral,control,0
101340,paid_search,control,0
107044,referral,control,0
101139,paid_search,control,0
110811,app_store,control,0
106303,referral,control,0
107754,organic,treatment,0
112541,organic,treatment,0
110409,organic,treatment,0
102189,paid_search,control,0
103974,paid_search,control,0
105229,organic,treatment,1
100300,organic,treatment,1
113707,paid_search,control,0
106542,referral,control,1
101616,paid_search,treatment,0
105328,app_store,control,0
112482,app_store,treatment,0
105660,paid_search,control,0
109326,paid_search,control,0
103082,paid_search,treatment,0
103143,organic,treatment,0
110130,organic,treatment,0
106067,paid_search,control,1
109241,organic,treatment,0
101428,paid_search,control,0
105244,organic,treatment,1
105625,organic,treatment,0
104149,paid_search,control,0
100847,referral,control,0
108444,referral,treatment,0
103035,paid_search,control,0
109220,referral,treatment,0
113245,organic,treatment,1
108999,organic,control,0
109745,influencer,treatment,0
100032,organic,control,1
108908,referral,treatment,1
110577,referral,treatment,0
112140,organic,control,0
100812,paid_search,treatment,0
112708,referral,treatment,0
101485,app_store,treatment,0
103460,paid_search,treatment,0
111870,referral,treatment,1
109237,paid_search,treatment,0
105856,organic,treatment,0
102145,referral,treatment,0
113302,paid_search,control,0
110682,organic,treatment,0
111437,referral,control,1
106453,paid_search,control,0
103192,paid_search,control,0
112381,referral,treatment,0
108767,referral,treatment,0
107811,referral,treatment,1
100331,referral,control,0
113240,organic,control,1
103511,organic,treatment,0
113560,paid_search,control,0
105612,paid_search,control,0
109054,app_store,control,0
106875,paid_search,treatment,0
101199,organic,treatment,0
105208,paid_search,control,0
104424,organic,control,1
103952,organic,treatment,0
101089,paid_search,treatment,0
112589,referral,control,0
102516,referral,control,0
108196,paid_search,control,1
103725,organic,treatment,0
113791,paid_search,control,1
104041,organic,control,1
107924,referral,control,1
102460,organic,treatment,0
100550,paid_search,treatment,0
112898,paid_search,control,0
105582,referral,control,0
102301,referral,treatment,1
104361,organic,treatment,0
103096,organic,treatment,1
109664,referral,treatment,1
109427,paid_search,control,0
109347,referral,treatment,0
109594,organic,treatment,1
111866,referral,treatment,0
108093,paid_search,control,0
100919,paid_search,control,1
105161,organic,control,1
110541,paid_search,control,0
109816,paid_search,control,0
112439,paid_search,control,0
102602,app_store,treatment,0
103634,organic,treatment,0
110014,referral,treatment,1
108660,organic,treatment,0
105098,paid_search,control,0
109685,organic,treatment,0
104631,referral,control,0
113303,referral,treatment,0
113705,paid_search,control,0
104171,paid_search,treatment,0
110407,app_store,treatment,0
101889,paid_search,treatment,0
112392,app_store,control,0
105806,referral,control,0
104862,organic,control,0
111321,organic,treatment,1
110680,paid_search,control,0
106121,app_store,treatment,0
112161,referral,treatment,0
108214,referral,control,0
101205,organic,control,0
106525,paid_search,control,0
102674,organic,treatment,0
105626,referral,treatment,0
111468,referral,control,0
110596,paid_search,control,0
107358,paid_search,control,1
109507,paid_search,control,0
110554,app_store,treatment,0
106632,organic,control,0
109240,paid_search,control,0
103248,organic,treatment,0
113398,app_store,treatment,0
104391,organic,treatment,1
106074,paid_search,control,0
111899,paid_search,treatment,1
100811,app_store,treatment,1
106786,organic,treatment,0
110672,referral,treatment,0
113922,referral,treatment,0
101369,referral,treatment,0
110861,organic,treatment,0
101521,app_store,treatment,0
113528,app_store,control,0
101206,organic,treatment,0
107239,referral,control,1
102333,referral,control,0
104035,referral,control,0
103850,organic,treatment,1
104227,paid_search,control,0
109148,referral,control,1
100860,paid_search,control,0
102034,paid_search,treatment,0
101316,organic,treatment,0
110592,app_store,treatment,1
108499,organic,treatment,0
107123,paid_search,control,0
104720,organic,treatment,0
107639,organic,treatment,0
104785,organic,treatment,0
100056,paid_search,treatment,0
101367,paid_search,control,0
107294,organic,control,1
111236,organic,treatment,0
103925,paid_search,treatment,0
107505,referral,treatment,0
112493,app_store,control,0
102507,organic,control,1
107200,organic,treatment,0
105876,organic,control,0
107459,app_store,treatment,1
108655,organic,control,0
101574,organic,control,1
104889,paid_search,control,1
100309,paid_search,control,0
110314,app_store,treatment,0
106508,referral,control,1
100580,app_store,control,0
101706,organic,treatment,0
107277,paid_search,control,1
106652,paid_search,control,1
105108,paid_search,control,0
112181,paid_search,control,0
102995,paid_search,control,0
107179,app_store,treatment,0
105131,organic,treatment,0
105901,organic,treatment,1
110230,referral,control,0
100697,paid_search,control,0
106478,influencer,treatment,0
106956,paid_search,treatment,0
106333,organic,treatment,1
109145,organic,treatment,0
110288,organic,treatment,0
109063,organic,treatment,1
113511,referral,treatment,0
111242,paid_search,control,0
113816,organic,control,0
110849,paid_search,control,0
111932,app_store,control,0
111695,paid_search,treatment,0
109169,referral,treatment,0
107064,referral,treatment,0
105804,referral,treatment,0
111545,paid_search,treatment,0
100958,organic,treatment,1
105915,organic,treatment,0
107007,paid_search,control,1
105270,app_store,treatment,0
109533,referral,control,0
106072,organic,treatment,1
110015,app_store,treatment,0
110522,referral,control,0
110122,referral,treatment,0
111356,paid_search,control,0
100354,organic,control,0
104828,organic,treatment,0
109638,referral,treatment,0
104799,app_store,control,0
110919,paid_search,control,0
113423,organic,treatment,0
106759,paid_search,control,0
112226,referral,control,0
111393,organic,treatment,1
112115,referral,treatment,0
107282,app_store,treatment,0
109578,paid_search,treatment,0
103247,referral,treatment,0
100502,paid_search,treatment,0
111717,organic,control,0
113026,paid_search,treatment,0
109441,organic,control,0
110297,organic,control,0
110426,paid_search,control,1
113499,referral,treatment,0
101008,referral,control,0
107153,paid_search,treatment,0
113572,paid_search,treatment,0
112113,app_store,control,0
102172,paid_search,control,1
105384,app_store,control,0
104465,organic,control,0
111409,organic,control,0
113436,paid_search,control,0
111917,organic,control,0
101319,referral,treatment,1
104590,paid_search,control,0
104430,referral,control,0
101476,referral,control,1
108872,organic,treatment,1
106933,paid_search,control,0
105318,referral,control,0
108039,app_store,control,0
112421,paid_search,control,0
108573,paid_search,control,0
112702,app_store,treatment,0
105832,paid_search,control,0
104164,paid_search,control,0
110075,referral,treatment,0
108670,organic,treatment,0
108096,organic,treatment,1
101614,organic,treatment,0
110575,referral,control,0
105269,organic,treatment,1
111063,organic,treatment,1
110552,app_store,control,0
100426,paid_search,treatment,0
107747,paid_search,control,0
112283,app_store,treatment,0
110448,paid_search,treatment,0
109526,organic,control,1
108392,organic,treatment,0
111947,paid_search,control,1
110131,referral,control,0
100144,app_store,treatment,0
103821,paid_search,control,1
107725,referral,treatment,0
104346,paid_search,control,0
111572,referral,control,0
108497,paid_search,treatment,0
109647,paid_search,control,1
104789,paid_search,treatment,0
107662,paid_search,control,0
109104,paid_search,control,0
113819,organic,control,0
110789,organic,treatment,0
104682,organic,control,0
105370,app_store,treatment,0
102310,paid_search,control,0
102113,referral,treatment,0
100835,referral,control,0
100594,paid_search,control,0
111763,referral,control,1
107733,app_store,treatment,0
111726,organic,control,1
109481,paid_search,control,0
109848,organic,treatment,0
105009,paid_search,control,0
112347,referral,treatment,1
102132,app_store,control,0
100766,paid_search,treatment,0
113775,app_store,treatment,1
112887,influencer,control,0
100147,paid_search,control,0
100395,referral,control,0
107702,paid_search,control,0
108601,referral,control,0
103809,paid_search,treatment,0
108238,paid_search,control,0
107722,app_store,treatment,0
103495,paid_search,control,0
102185,app_store,control,0
103337,organic,control,0
102160,organic,treatment,1
106733,paid_search,control,0
110150,paid_search,treatment,0
107486,app_store,control,0
105713,referral,control,0
110377,paid_search,control,0
112685,organic,treatment,1
103411,referral,control,1
112559,paid_search,control,0
103498,organic,treatment,0
102072,paid_search,control,0
101368,organic,control,0
111288,organic,treatment,1
102365,organic,treatment,0
107710,organic,treatment,1
113763,organic,treatment,0
109123,app_store,treatment,0
103513,app_store,treatment,0
106365,organic,control,1
111168,organic,treatment,0
103502,app_store,control,0
104575,paid_search,control,0
103142,paid_search,treatment,0
106042,referral,treatment,0
101248,organic,treatment,0
110774,organic,control,0
108799,organic,treatment,1
100075,app_store,control,0
105861,paid_search,control,1
110889,referral,control,0
107335,paid_search,control,0
109515,organic,control,0
102397,referral,treatment,0
108306,paid_search,treatment,0
100987,organic,treatment,0
108348,paid_search,control,1
104844,app_store,control,0
105960,referral,control,1
108415,referral,control,0
105599,organic,treatment,0
105762,organic,treatment,0
107700,organic,treatment,0
110185,paid_search,control,1
112907,referral,control,0
104132,paid_search,control,0
108835,paid_search,treatment,1
101762,paid_search,control,1
104264,app_store,control,0
104213,paid_search,treatment,0
104044,paid_search,control,0
111649,organic,treatment,1
100531,paid_search,control,0
110783,app_store,treatment,0
113446,paid_search,control,0
105125,paid_search,treatment,0
103955,organic,treatment,1
111823,paid_search,control,0
107815,organic,treatment,1
110714,app_store,treatment,1
105064,app_store,control,0
111244,referral,treatment,0
109523,paid_search,control,0
112051,referral,control,1
111330,paid_search,control,0
105721,organic,treatment,0
100224,organic,treatment,0
113682,referral,control,0
107908,paid_search,treatment,0
113612,referral,treatment,0
111397,referral,treatment,0
101780,organic,treatment,1
101026,paid_search,control,1
106569,organic,treatment,0
103779,app_store,treatment,1
108274,paid_search,control,0
112239,referral,treatment,0
110223,organic,treatment,0
109985,app_store,control,0
102717,paid_search,control,0
106207,organic,control,0
112012,paid_search,control,0
112146,paid_search,control,0
106994,paid_search,control,0
110866,referral,control,1
103483,referral,control,1
104654,paid_search,treatment,0
111694,app_store,treatment,0
110756,organic,treatment,1
103403,paid_search,control,0
109887,influencer,treatment,0
106254,paid_search,control,0
110149,paid_search,control,0
105726,referral,control,1
106795,paid_search,control,1
103870,paid_search,control,1
105742,organic,treatment,0
105801,referral,treatment,0
101379,paid_search,control,0
107399,organic,treatment,0
101552,organic,treatment,0
103137,organic,treatment,0
108504,organic,treatment,0
101632,referral,treatment,0
104261,referral,control,0
110260,referral,control,1
109619,organic,treatment,0
110195,referral,treatment,1
104454,organic,treatment,1
106505,organic,control,1
103811,app_store,treatment,0
105467,organic,treatment,1
112461,referral,treatment,0
110530,organic,treatment,1
105924,paid_search,control,0
110633,paid_search,control,0
100129,app_store,treatment,0
101010,organic,treatment,0
110006,paid_search,control,0
101291,referral,treatment,0
105343,paid_search,treatment,1
112066,paid_search,control,0
110964,paid_search,control,0
100202,organic,control,1
103696,organic,treatment,0
107441,organic,treatment,0
113783,organic,treatment,0
105518,organic,treatment,0
105914,organic,treatment,0
100955,paid_search,control,0
110611,app_store,control,0
104021,referral,treatment,0
109022,organic,treatment,1
102362,app_store,control,0
108150,app_store,treatment,0
104690,paid_search,treatment,0
112100,influencer,treatment,0
109163,organic,treatment,1
108395,paid_search,control,0
108022,paid_search,control,0
100983,referral,treatment,0
103697,organic,treatment,0
106143,paid_search,control,0
111511,paid_search,treatment,0
106077,organic,control,0
102381,organic,treatment,1
102487,paid_search,treatment,0
106471,paid_search,treatment,0
103207,app_store,treatment,0
105959,referral,control,0
111290,paid_search,treatment,0
113321,referral,treatment,0
103090,referral,control,1
106167,referral,control,0
101188,influencer,treatment,0
106426,organic,treatment,1
106439,referral,treatment,0
104448,paid_search,treatment,0
107500,referral,control,1
103920,organic,treatment,1
101596,paid_search,treatment,0
104093,paid_search,control,0
108235,referral,treatment,0
113884,influencer,treatment,0
106246,paid_search,control,0
103348,paid_search,control,0
113315,referral,treatment,0
105169,referral,treatment,0
101274,paid_search,control,0
110375,organic,treatment,0
100575,referral,control,0
110113,paid_search,control,0
100145,organic,treatment,0
109049,paid_search,treatment,0
106273,organic,control,0
108062,paid_search,control,0
106144,app_store,control,1
110001,referral,control,0
102621,organic,treatment,0
104915,organic,treatment,1
105995,paid_search,control,1
110039,paid_search,control,0
113494,paid_search,control,0
104972,influencer,control,0
102771,paid_search,treatment,0
110651,referral,control,0
104890,paid_search,treatment,0
107323,app_store,treatment,0
107506,organic,treatment,0
100989,paid_search,treatment,0
113177,paid_search,treatment,0
109626,organic,treatment,0
104481,paid_search,treatment,0
107978,organic,control,0
108904,app_store,treatment,0
110565,paid_search,control,0
103851,paid_search,control,0
106223,organic,control,0
106685,organic,treatment,0
103566,organic,treatment,1
106504,organic,treatment,1
109211,paid_search,control,0
103888,paid_search,treatment,0
103297,paid_search,treatment,0
111156,paid_search,treatment,0
104404,referral,treatment,1
103462,app_store,treatment,1
104910,app_store,treatment,1
104138,influencer,control,0
108698,organic,treatment,1
107957,organic,treatment,0
112254,organic,treatment,0
109874,organic,treatment,0
108029,organic,treatment,1
110162,app_store,control,0
104795,app_store,control,0
100726,app_store,treatment,0
106064,referral,treatment,0
102052,organic,treatment,1
105784,organic,control,0
104312,paid_search,control,0
102147,paid_search,control,0
110515,paid_search,control,0
102697,referral,treatment,0
102483,app_store,control,0
101371,organic,control,0
101567,paid_search,control,0
111789,paid_search,treatment,0
111964,organic,treatment,1
107417,referral,control,1
113936,organic,treatment,0
101517,paid_search,treatment,0
106845,referral,treatment,0
112186,app_store,treatment,1
105863,paid_search,control,0
103628,influencer,control,1
110379,paid_search,control,0
103309,referral,treatment,0
103732,app_store,control,0
101038,organic,treatment,0
102438,app_store,treatment,0
103000,referral,control,0
101511,app_store,control,0
100412,paid_search,control,0
112672,app_store,control,0
110808,referral,control,0
107775,referral,treatment,0
109494,referral,control,0
103260,paid_search,control,1
105393,referral,control,0
101318,paid_search,control,0
111509,app_store,treatment,0
107572,referral,control,1
108970,referral,control,0
112662,organic,treatment,0
103070,app_store,control,0
106646,organic,control,1
104672,organic,treatment,0
107988,referral,control,0
104855,referral,treatment,0
110560,paid_search,control,0
110669,organic,control,0
104891,organic,treatment,1
108218,referral,treatment,0
103393,paid_search,control,0
109601,paid_search,treatment,0
105223,organic,control,0
107674,paid_search,treatment,0
109332,organic,control,0
100506,paid_search,control,0
101561,referral,treatment,1
107539,organic,treatment,1
106611,organic,treatment,1
107617,referral,control,0
106405,referral,treatment,0
112288,paid_search,treatment,0
101121,app_store,treatment,1
113655,paid_search,control,0
104683,organic,treatment,0
108794,paid_search,control,1
104708,app_store,control,0
107283,referral,control,0
106570,app_store,treatment,1
103942,organic,control,0
102738,paid_search,treatment,0
105632,app_store,control,0
112044,app_store,treatment,0
110806,paid_search,control,0
108541,organic,control,1
104982,paid_search,treatment,1
113880,referral,treatment,0
113314,organic,treatment,0
104879,organic,treatment,0
113490,referral,control,1
112593,organic,treatment,0
108822,app_store,treatment,0
102518,referral,control,1
107190,paid_search,control,0
102549,paid_search,control,0
112364,paid_search,treatment,0
106554,app_store,control,0
100409,referral,control,0
103392,paid_search,control,0
108357,organic,treatment,0
102292,app_store,treatment,0
102337,organic,control,0
112242,paid_search,control,0
107823,organic,treatment,1
106069,referral,treatment,0
110619,paid_search,control,0
109280,app_store,control,1
105819,paid_search,treatment,0
105282,organic,treatment,0
103771,paid_search,treatment,0
107236,organic,treatment,0
105964,paid_search,control,0
105851,referral,control,0
107471,organic,treatment,0
105062,paid_search,control,1
111107,organic,treatment,0
102861,paid_search,control,0
102364,paid_search,treatment,1
104625,organic,treatment,1
112074,referral,control,0
107322,organic,treatment,1
106065,referral,treatment,1
104124,paid_search,control,0
109349,paid_search,control,0
100275,organic,treatment,0
109265,referral,treatment,0
107999,referral,control,0
110380,paid_search,control,1
106277,app_store,control,0
107814,organic,control,0
108868,paid_search,control,0
113175,organic,treatment,0
106399,referral,treatment,0
103383,paid_search,control,0
106734,paid_search,control,0
112966,organic,control,0
103705,organic,control,1
100586,influencer,treatment,0
100838,paid_search,treatment,0
104807,paid_search,treatment,0
104400,referral,treatment,1
102616,paid_search,control,0
105347,organic,treatment,1
107244,paid_search,treatment,0
111158,organic,control,1
109630,app_store,control,0
101554,organic,control,1
100817,paid_search,control,0
109436,organic,control,0
100303,referral,control,0
102620,paid_search,control,0
113533,app_store,control,0
108142,organic,treatment,0
110871,paid_search,control,0
102486,referral,treatment,0
112129,app_store,treatment,1
100567,paid_search,control,1
111355,referral,control,0
101064,paid_search,control,1
109065,app_store,control,0
102820,app_store,control,0
111349,paid_search,control,0
100953,referral,control,0
100160,app_store,treatment,0
100924,organic,control,0
110963,organic,treatment,0
107019,paid_search,control,0
113231,paid_search,treatment,0
113815,organic,control,0
107900,referral,control,0
110168,paid_search,treatment,0
112312,referral,control,0
101840,referral,treatment,0
111928,app_store,treatment,0
110587,app_store,control,0
109290,app_store,control,0
111796,paid_search,control,0
102057,organic,treatment,0
108682,referral,treatment,0
103714,organic,treatment,0
104926,paid_search,control,0
100386,referral,control,0
111681,paid_search,control,0
102284,paid_search,control,0
112304,organic,treatment,0
101825,referral,control,0
105485,paid_search,control,0
104420,paid_search,control,0
101589,paid_search,control,0
102872,organic,treatment,0
103349,referral,control,0
109763,app_store,control,0
109944,app_store,control,0
105401,referral,treatment,0
109424,paid_search,control,0
104090,paid_search,control,0
105889,paid_search,control,0
113703,organic,treatment,0
113956,organic,treatment,1
103161,organic,treatment,1
100964,paid_search,control,0
100353,organic,treatment,0
110031,paid_search,control,0
112138,referral,treatment,1
112547,paid_search,treatment,0
106587,paid_search,treatment,0
108194,referral,treatment,0
112026,paid_search,control,0
111801,organic,treatment,0
108976,organic,treatment,0
112597,referral,treatment,0
110589,paid_search,treatment,0
112576,organic,treatment,0
100069,referral,treatment,1
108596,referral,treatment,0
108117,referral,treatment,0
111627,organic,treatment,0
107195,referral,treatment,0
101162,organic,treatment,1
100219,app_store,control,0
104274,influencer,control,0
111621,organic,control,0
110332,referral,treatment,1
101201,organic,treatment,0
106073,paid_search,control,0
102916,referral,control,0
110493,organic,control,0
101757,app_store,treatment,0
103487,organic,treatment,1
106703,referral,control,1
109770,paid_search,control,0
102720,influencer,treatment,0
102242,referral,treatment,0
106025,organic,control,0
110967,organic,control,0
109700,referral,treatment,0
105594,organic,treatment,1
103750,organic,treatment,0
112865,organic,treatment,0
110686,organic,treatment,0
113821,paid_search,treatment,1
100539,app_store,treatment,0
101331,paid_search,control,1
102304,paid_search,control,0
110692,organic,treatment,0
101613,paid_search,treatment,0
101489,paid_search,treatment,0
110211,paid_search,control,0
101745,organic,treatment,1
113136,paid_search,control,0
112530,paid_search,treatment,1
113573,referral,treatment,0
112409,paid_search,control,1
113833,paid_search,treatment,0
101394,organic,treatment,0
109701,organic,treatment,0
109387,referral,control,1
113006,organic,control,1
105406,paid_search,treatment,0
103646,paid_search,control,1
105963,organic,treatment,1
103801,referral,treatment,0
112910,referral,treatment,0
112415,referral,control,0
110124,organic,treatment,0
102813,organic,treatment,0
112167,organic,treatment,0
110732,referral,control,1
102670,organic,treatment,0
112726,referral,control,0
111912,app_store,treatment,1
107845,referral,treatment,0
105214,organic,treatment,1
103249,app_store,treatment,0
106864,paid_search,treatment,0
111015,app_store,control,0
100574,organic,control,0
107749,paid_search,treatment,0
108889,paid_search,control,1
105508,referral,treatment,0
101557,paid_search,control,0
113196,referral,control,0
107266,organic,treatment,0
102599,referral,treatment,0
105168,organic,treatment,1
104158,paid_search,control,0
102188,referral,control,0
104023,paid_search,control,0
108454,organic,control,0
110238,organic,treatment,1
108475,referral,control,0
100259,organic,treatment,0
102665,paid_search,control,0
113793,organic,treatment,0
103234,referral,control,0
108918,app_store,treatment,0
109829,paid_search,control,0
107015,app_store,control,0
112627,paid_search,control,0
105249,paid_search,control,0
105443,organic,treatment,0
108248,referral,treatment,1
103615,referral,treatment,1
109604,organic,control,0
112944,referral,control,1
102215,paid_search,control,0
112374,paid_search,treatment,0
105458,app_store,treatment,0
102936,app_store,control,0
100889,organic,control,1
102955,influencer,treatment,0
101688,referral,control,0
101820,organic,control,1
103704,paid_search,control,0
101973,app_store,treatment,0
108114,organic,control,0
108188,influencer,control,0
108907,organic,control,0
105153,organic,control,1
110479,organic,treatment,0
113539,paid_search,control,0
109649,referral,treatment,0
107872,organic,treatment,1
113986,paid_search,control,0
111041,organic,treatment,0
104714,paid_search,control,0
108316,influencer,control,1
112915,organic,treatment,0
112098,influencer,control,0
113014,paid_search,control,0
100981,app_store,treatment,0
107833,paid_search,control,0
105504,paid_search,control,0
107262,organic,treatment,0
107224,referral,treatment,0
108368,organic,treatment,0
100582,paid_search,control,0
112545,app_store,control,0
109809,organic,treatment,0
113130,organic,treatment,0
105291,organic,treatment,0
102877,paid_search,treatment,0
107136,organic,control,0
112844,organic,treatment,1
111436,organic,treatment,1
105976,referral,control,1
101862,organic,treatment,1
105447,paid_search,control,0
103576,referral,control,0
111799,paid_search,control,0
113608,referral,control,1
111167,organic,treatment,1
104506,organic,treatment,0
104772,organic,treatment,1
100298,paid_search,treatment,0
100926,paid_search,control,0
112311,referral,treatment,1
101591,organic,treatment,0
110308,paid_search,control,1
107766,organic,treatment,0
107491,organic,treatment,0
101308,referral,treatment,1
107038,paid_search,treatment,0
104768,app_store,control,0
101673,app_store,treatment,0
109392,referral,treatment,0
102230,organic,control,0
113518,organic,treatment,0
113888,organic,treatment,0
100294,influencer,control,0
106346,organic,control,0
110883,organic,treatment,1
104223,organic,treatment,0
102580,paid_search,control,0
107576,app_store,treatment,0
106344,referral,treatment,0
108315,app_store,control,0
100693,organic,treatment,0
100687,paid_search,control,0
100818,paid_search,control,1
100217,organic,control,0
107935,organic,treatment,0
111518,organic,treatment,0
112441,organic,control,1
103890,organic,control,0
100323,app_store,treatment,0
111206,referral,treatment,0
106105,paid_search,control,0
100479,organic,treatment,0
105379,organic,control,0
105701,app_store,control,1
101890,paid_search,treatment,0
105763,organic,treatment,1
113179,app_store,treatment,0
111391,paid_search,control,1
100813,paid_search,treatment,0
107434,referral,treatment,0
104347,organic,control,1
109036,paid_search,treatment,0
106222,app_store,control,0
103057,app_store,treatment,0
102376,organic,treatment,0
104070,app_store,treatment,0
102033,paid_search,treatment,0
100968,referral,treatment,1
111190,organic,control,1
113095,organic,treatment,1
100973,paid_search,control,0
110089,organic,treatment,0
106332,paid_search,control,0
112535,paid_search,control,0
102705,organic,control,1
106300,paid_search,control,0
109348,organic,control,0
109679,app_store,control,0
107861,organic,treatment,0
103375,paid_search,control,1
112684,referral,treatment,0
112741,referral,treatment,0
113060,referral,treatment,1
105602,organic,treatment,0
102952,paid_search,treatment,0
109538,paid_search,control,0
109168,referral,control,0
109452,paid_search,treatment,0
108702,organic,control,0
100123,referral,treatment,0
113211,referral,control,0
107217,referral,treatment,0
113259,paid_search,control,0
109903,referral,control,1
102101,organic,treatment,0
100870,organic,treatment,0
113272,paid_search,control,0
109223,app_store,treatment,0
111656,organic,control,0
106791,organic,treatment,0
101999,organic,treatment,0
103591,referral,treatment,0
101157,referral,control,0
103157,paid_search,treatment,0
104429,app_store,treatment,0
105689,referral,control,1
106481,paid_search,control,1
101576,paid_search,treatment,0
113514,paid_search,control,0
108254,organic,control,1
100473,paid_search,treatment,0
104998,paid_search,control,1
111647,paid_search,treatment,0
109058,referral,control,0
103584,organic,control,1
102933,organic,treatment,1
